zip,name,naics,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,city,stabbr,cty_name
19320,"COATESVILLE, PA",611///,8,5,N,N,N,N,N,N,N,N,COATESVILLE,PA,CHESTER
19153,"PHILADELPHIA, PA",813///,8,6,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17068,"NEW BLOOMFIELD, PA",813///,8,7,N,N,N,N,N,N,N,N,NEW BLOOMFIELD,PA,PERRY
19518,"DOUGLASSVILLE, PA",813///,8,3,N,N,N,N,N,N,N,N,DOUGLASSVILLE,PA,BERKS
19135,"PHILADELPHIA, PA",611///,8,4,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17319,"ETTERS, PA",813///,8,6,N,N,N,N,N,N,N,N,ETTERS,PA,YORK
15530,"BERLIN, PA",813///,8,7,N,N,N,N,N,N,N,N,BERLIN,PA,SOMERSET
17820,"CATAWISSA, PA",813///,9,8,N,N,N,N,N,N,N,N,CATAWISSA,PA,COLUMBIA
16150,"SHARPSVILLE, PA",813///,9,6,N,N,N,N,N,N,N,N,SHARPSVILLE,PA,MERCER
16229,"FREEPORT, PA",813///,9,5,4,N,N,N,N,N,N,N,FREEPORT,PA,ARMSTRONG
15205,"PITTSBURGH, PA",611///,9,N,N,N,4,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17815,"BLOOMSBURG, PA",611///,9,5,N,N,N,N,N,N,N,N,BLOOMSBURG,PA,COLUMBIA
19444,"LAFAYETTE HILL, PA",813///,9,3,N,N,N,N,N,N,N,N,LAFAYETTE HILL,PA,MONTGOMERY
18072,"PEN ARGYL, PA",813///,9,4,N,N,N,N,N,N,N,N,PEN ARGYL,PA,NORTHAMPTON
15627,"DERRY, PA",813///,9,4,4,N,N,N,N,N,N,N,DERRY,PA,WESTMORELAND
19151,"PHILADELPHIA, PA",611///,9,5,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
16002,"BUTLER, PA",813///,9,6,N,N,N,N,N,N,N,N,BUTLER,PA,BUTLER
19148,"PHILADELPHIA, PA",611///,9,N,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15320,"CARMICHAELS, PA",813///,9,9,N,N,N,N,N,N,N,N,CARMICHAELS,PA,GREENE
19096,"WYNNEWOOD, PA",611///,9,N,N,N,3,N,N,N,N,N,WYNNEWOOD,PA,MONTGOMERY
15851,"REYNOLDSVILLE, PA",813///,9,7,N,N,N,N,N,N,N,N,REYNOLDSVILLE,PA,JEFFERSON
19401,"NORRISTOWN, PA",611///,9,4,N,N,N,N,N,N,N,N,NORRISTOWN,PA,MONTGOMERY
19114,"PHILADELPHIA, PA",611///,9,N,N,N,4,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15690,"VANDERGRIFT, PA",813///,9,7,N,N,N,N,N,N,N,N,VANDERGRIFT,PA,WESTMORELAND
19468,"ROYERSFORD, PA",611///,9,N,4,N,N,N,N,N,N,N,ROYERSFORD,PA,MONTGOMERY
19348,"KENNETT SQUARE, PA",611///,9,3,N,N,3,N,N,N,N,N,KENNETT SQUARE,PA,CHESTER
15209,"PITTSBURGH, PA",813///,9,7,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15203,"PITTSBURGH, PA",611///,9,6,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19036,"GLENOLDEN, PA",813///,9,8,N,N,N,N,N,N,N,N,GLENOLDEN,PA,DELAWARE
17777,"WATSONTOWN, PA",813///,9,7,N,N,N,N,N,N,N,N,WATSONTOWN,PA,NORTHUMBERLAND
18914,"CHALFONT, PA",611///,9,N,3,4,N,N,N,N,N,N,CHALFONT,PA,BUCKS
17028,"GRANTVILLE, PA",813///,9,6,3,N,N,N,N,N,N,N,GRANTVILLE,PA,DAUPHIN
18344,"MOUNT POCONO, PA",813///,9,7,N,N,N,N,N,N,N,N,MOUNT POCONO,PA,MONROE
18360,"STROUDSBURG, PA",611///,9,6,N,N,N,N,N,N,N,N,STROUDSBURG,PA,MONROE
15110,"DUQUESNE, PA",813///,9,6,3,N,N,N,N,N,N,N,DUQUESNE,PA,ALLEGHENY
17049,"MC ALISTERVILLE, PA",813///,9,5,N,N,N,N,N,N,N,N,MC ALISTERVILLE,PA,JUNIATA
17584,"WILLOW STREET, PA",813///,9,7,N,N,N,N,N,N,N,N,WILLOW STREET,PA,LANCASTER
16668,"PATTON, PA",813///,9,5,4,N,N,N,N,N,N,N,PATTON,PA,CAMBRIA
16617,"BELLWOOD, PA",813///,9,5,4,N,N,N,N,N,N,N,BELLWOOD,PA,BLAIR
16511,"ERIE, PA",813///,9,4,3,N,N,N,N,N,N,N,ERIE,PA,ERIE
19025,"DRESHER, PA",813///,9,3,4,N,N,N,N,N,N,N,DRESHER,PA,MONTGOMERY
16875,"SPRING MILLS, PA",813///,9,8,N,N,N,N,N,N,N,N,SPRING MILLS,PA,CENTRE
19035,"GLADWYNE, PA",813///,9,3,3,N,N,N,N,N,N,N,GLADWYNE,PA,MONTGOMERY
17087,"RICHLAND, PA",813///,9,6,N,N,N,N,N,N,N,N,RICHLAND,PA,LEBANON
16438,"UNION CITY, PA",813///,9,7,N,N,N,N,N,N,N,N,UNION CITY,PA,ERIE
17347,"MOUNT WOLF, PA",813///,9,5,3,N,N,N,N,N,N,N,MOUNT WOLF,PA,YORK
17222,"FAYETTEVILLE, PA",813///,9,8,N,N,N,N,N,N,N,N,FAYETTEVILLE,PA,FRANKLIN
17307,"BIGLERVILLE, PA",813///,9,7,N,N,N,N,N,N,N,N,BIGLERVILLE,PA,ADAMS
17401,"YORK, PA",611///,9,3,N,N,N,N,N,N,N,N,YORK,PA,YORK
17111,"HARRISBURG, PA",611///,10,4,3,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
16947,"TROY, PA",813///,10,8,N,N,N,N,N,N,N,N,TROY,PA,BRADFORD
17349,"NEW FREEDOM, PA",813///,10,5,3,N,N,N,N,N,N,N,NEW FREEDOM,PA,YORK
18052,"WHITEHALL, PA",611///,10,5,N,N,N,N,N,N,N,N,WHITEHALL,PA,LEHIGH
17547,"MARIETTA, PA",813///,10,5,3,N,N,N,N,N,N,N,MARIETTA,PA,LANCASTER
19129,"PHILADELPHIA, PA",813///,10,9,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19610,"READING, PA",611///,10,5,N,N,N,N,N,N,N,N,READING,PA,BERKS
15236,"PITTSBURGH, PA",611///,10,6,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17038,"JONESTOWN, PA",813///,10,4,3,N,N,N,N,N,N,N,JONESTOWN,PA,LEBANON
19312,"BERWYN, PA",813///,10,5,N,N,N,N,N,N,N,N,BERWYN,PA,CHESTER
15552,"MEYERSDALE, PA",813///,10,4,6,N,N,N,N,N,N,N,MEYERSDALE,PA,SOMERSET
17201,"CHAMBERSBURG, PA",611///,10,3,3,N,N,N,N,N,N,N,CHAMBERSBURG,PA,FRANKLIN
18411,"CLARKS SUMMIT, PA",611///,10,3,3,N,N,N,N,N,N,N,CLARKS SUMMIT,PA,LACKAWANNA
17086,"RICHFIELD, PA",813///,10,7,3,N,N,N,N,N,N,N,RICHFIELD,PA,JUNIATA
18436,"LAKE ARIEL, PA",813///,10,4,N,N,N,N,N,N,N,N,LAKE ARIEL,PA,WAYNE
15243,"PITTSBURGH, PA",813///,10,5,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19525,"GILBERTSVILLE, PA",813///,10,5,3,N,N,N,N,N,N,N,GILBERTSVILLE,PA,MONTGOMERY
19520,"ELVERSON, PA",813///,10,6,N,3,N,N,N,N,N,N,ELVERSON,PA,CHESTER
18424,"GOULDSBORO, PA",813///,10,7,N,N,N,N,N,N,N,N,GOULDSBORO,PA,LACKAWANNA
15228,"PITTSBURGH, PA",611///,10,4,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
18032,"CATASAUQUA, PA",813///,10,9,N,N,N,N,N,N,N,N,CATASAUQUA,PA,LEHIGH
17538,"LANDISVILLE, PA",813///,10,6,3,N,N,N,N,N,N,N,LANDISVILLE,PA,LANCASTER
15697,"YOUNGWOOD, PA",813///,10,6,4,N,N,N,N,N,N,N,YOUNGWOOD,PA,WESTMORELAND
18102,"ALLENTOWN, PA",611///,10,3,N,N,3,N,N,N,N,N,ALLENTOWN,PA,LEHIGH
16506,"ERIE, PA",611///,10,3,N,4,N,N,N,N,N,N,ERIE,PA,ERIE
16346,"SENECA, PA",813///,10,8,N,N,N,N,N,N,N,N,SENECA,PA,VENANGO
19050,"LANSDOWNE, PA",611///,10,5,N,N,N,N,N,N,N,N,LANSDOWNE,PA,DELAWARE
18224,"FREELAND, PA",813///,10,6,3,N,N,N,N,N,N,N,FREELAND,PA,LUZERNE
15024,"CHESWICK, PA",813///,10,4,3,N,N,N,N,N,N,N,CHESWICK,PA,ALLEGHENY
16373,"EMLENTON, PA",813///,10,8,N,N,N,N,N,N,N,N,EMLENTON,PA,VENANGO
16403,"CAMBRIDGE SPRINGS, PA",813///,10,8,N,N,N,N,N,N,N,N,CAMBRIDGE SPRINGS,PA,CRAWFORD
19041,"HAVERFORD, PA",611///,10,3,N,N,3,N,N,N,N,N,HAVERFORD,PA,MONTGOMERY
19040,"HATBORO, PA",611///,10,6,4,N,N,N,N,N,N,N,HATBORO,PA,MONTGOMERY
15210,"PITTSBURGH, PA",813///,10,8,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
16505,"ERIE, PA",611///,10,3,N,3,N,N,N,N,N,N,ERIE,PA,ERIE
19054,"LEVITTOWN, PA",813///,10,9,N,N,N,N,N,N,N,N,LEVITTOWN,PA,BUCKS
19081,"SWARTHMORE, PA",611///,10,6,N,N,N,N,N,N,N,N,SWARTHMORE,PA,DELAWARE
16046,"MARS, PA",611///,10,4,4,N,N,N,N,N,N,N,MARS,PA,BUTLER
17360,"SEVEN VALLEYS, PA",813///,10,9,N,N,N,N,N,N,N,N,SEVEN VALLEYS,PA,YORK
15701,"INDIANA, PA",611///,10,5,N,N,4,N,N,N,N,N,INDIANA,PA,INDIANA
19090,"WILLOW GROVE, PA",611///,10,4,N,N,3,N,N,N,N,N,WILLOW GROVE,PA,MONTGOMERY
16693,"WILLIAMSBURG, PA",813///,10,8,N,N,N,N,N,N,N,N,WILLIAMSBURG,PA,BLAIR
16735,"KANE, PA",813///,10,3,7,N,N,N,N,N,N,N,KANE,PA,MCKEAN
19008,"BROOMALL, PA",611///,10,N,3,N,3,N,N,N,N,N,BROOMALL,PA,DELAWARE
15834,"EMPORIUM, PA",813///,10,6,3,N,N,N,N,N,N,N,EMPORIUM,PA,CAMERON
15824,"BROCKWAY, PA",813///,10,7,3,N,N,N,N,N,N,N,BROCKWAY,PA,JEFFERSON
18976,"WARRINGTON, PA",611///,10,5,N,N,N,N,N,N,N,N,WARRINGTON,PA,BUCKS
19001,"ABINGTON, PA",611///,10,6,N,N,3,N,N,N,N,N,ABINGTON,PA,MONTGOMERY
19018,"CLIFTON HEIGHTS, PA",813///,11,7,N,N,N,N,N,N,N,N,CLIFTON HEIGHTS,PA,DELAWARE
19118,"PHILADELPHIA, PA",611///,11,3,4,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19044,"HORSHAM, PA",813///,11,5,N,N,3,N,N,N,N,N,HORSHAM,PA,MONTGOMERY
19122,"PHILADELPHIA, PA",611///,11,3,N,3,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19115,"PHILADELPHIA, PA",611///,11,7,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19462,"PLYMOUTH MEETING, PA",611///,11,5,N,4,N,N,N,N,N,N,PLYMOUTH MEETING,PA,MONTGOMERY
19154,"PHILADELPHIA, PA",611///,11,N,3,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
18512,"SCRANTON, PA",813///,11,7,3,N,N,N,N,N,N,N,SCRANTON,PA,LACKAWANNA
19066,"MERION STATION, PA",813///,11,6,N,N,3,N,N,N,N,N,MERION STATION,PA,MONTGOMERY
18106,"ALLENTOWN, PA",611///,11,4,N,N,3,N,N,N,N,N,ALLENTOWN,PA,LEHIGH
19547,"OLEY, PA",813///,11,5,N,3,N,N,N,N,N,N,OLEY,PA,BERKS
19038,"GLENSIDE, PA",611///,11,3,N,N,4,N,N,N,N,N,GLENSIDE,PA,MONTGOMERY
19440,"HATFIELD, PA",813///,11,7,3,N,N,N,N,N,N,N,HATFIELD,PA,MONTGOMERY
19138,"PHILADELPHIA, PA",611///,11,N,N,N,N,4,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19344,"HONEY BROOK, PA",813///,11,9,N,N,N,N,N,N,N,N,HONEY BROOK,PA,CHESTER
18707,"MOUNTAIN TOP, PA",813///,11,6,3,N,N,N,N,N,N,N,MOUNTAIN TOP,PA,LUZERNE
19061,"MARCUS HOOK, PA",813///,11,7,N,N,N,N,N,N,N,N,MARCUS HOOK,PA,DELAWARE
18103,"ALLENTOWN, PA",611///,11,3,N,N,3,3,N,N,N,N,ALLENTOWN,PA,LEHIGH
17519,"EAST EARL, PA",813///,11,6,3,N,N,N,N,N,N,N,EAST EARL,PA,LANCASTER
15301,"WASHINGTON, PA",611///,11,7,N,N,N,N,N,N,N,N,WASHINGTON,PA,WASHINGTON
17368,"WRIGHTSVILLE, PA",813///,11,7,4,N,N,N,N,N,N,N,WRIGHTSVILLE,PA,YORK
15216,"PITTSBURGH, PA",611///,11,6,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15931,"EBENSBURG, PA",813///,11,5,5,N,N,N,N,N,N,N,EBENSBURG,PA,CAMBRIA
15221,"PITTSBURGH, PA",611///,11,4,N,N,N,3,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17331,"HANOVER, PA",611///,11,7,N,N,N,N,N,N,N,N,HANOVER,PA,YORK
16602,"ALTOONA, PA",611///,11,N,3,4,N,N,N,N,N,N,ALTOONA,PA,BLAIR
16662,"MARTINSBURG, PA",813///,11,8,N,N,N,N,N,N,N,N,MARTINSBURG,PA,BLAIR
17236,"MERCERSBURG, PA",813///,11,8,N,N,N,N,N,N,N,N,MERCERSBURG,PA,FRANKLIN
17233,"MC CONNELLSBURG, PA",813///,11,6,4,N,N,N,N,N,N,N,MC CONNELLSBURG,PA,FULTON
18014,"BATH, PA",813///,11,7,3,N,N,N,N,N,N,N,BATH,PA,NORTHAMPTON
15234,"PITTSBURGH, PA",611///,11,5,N,4,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
16242,"NEW BETHLEHEM, PA",813///,11,10,N,N,N,N,N,N,N,N,NEW BETHLEHEM,PA,CLARION
16915,"COUDERSPORT, PA",813///,11,5,5,N,N,N,N,N,N,N,COUDERSPORT,PA,POTTER
15071,"OAKDALE, PA",813///,11,8,N,N,N,N,N,N,N,N,OAKDALE,PA,ALLEGHENY
15108,"CORAOPOLIS, PA",611///,11,4,N,N,N,N,N,N,N,N,CORAOPOLIS,PA,ALLEGHENY
15062,"MONESSEN, PA",813///,11,8,3,N,N,N,N,N,N,N,MONESSEN,PA,WESTMORELAND
17020,"DUNCANNON, PA",813///,11,4,7,N,N,N,N,N,N,N,DUNCANNON,PA,PERRY
15683,"SCOTTDALE, PA",813///,11,7,N,N,N,N,N,N,N,N,SCOTTDALE,PA,WESTMORELAND
17013,"CARLISLE, PA",611///,11,4,3,3,N,N,N,N,N,N,CARLISLE,PA,CUMBERLAND
15037,"ELIZABETH, PA",813///,11,4,3,4,N,N,N,N,N,N,ELIZABETH,PA,ALLEGHENY
15668,"MURRYSVILLE, PA",813///,11,3,8,N,N,N,N,N,N,N,MURRYSVILLE,PA,WESTMORELAND
17004,"BELLEVILLE, PA",813///,11,7,N,N,N,N,N,N,N,N,BELLEVILLE,PA,MIFFLIN
15057,"MC DONALD, PA",813///,11,7,3,N,N,N,N,N,N,N,MC DONALD,PA,WASHINGTON
18020,"BETHLEHEM, PA",813///,11,5,N,3,N,N,N,N,N,N,BETHLEHEM,PA,NORTHAMPTON
19121,"PHILADELPHIA, PA",611///,12,5,N,N,N,3,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15748,"HOMER CITY, PA",813///,12,10,N,N,N,N,N,N,N,N,HOMER CITY,PA,INDIANA
17527,"GAP, PA",813///,12,9,N,N,N,N,N,N,N,N,GAP,PA,LANCASTER
17569,"REINHOLDS, PA",813///,12,7,3,N,N,N,N,N,N,N,REINHOLDS,PA,LANCASTER
15417,"BROWNSVILLE, PA",813///,12,11,N,N,N,N,N,N,N,N,BROWNSVILLE,PA,FAYETTE
19149,"PHILADELPHIA, PA",611///,12,8,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19150,"PHILADELPHIA, PA",813///,12,7,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15946,"PORTAGE, PA",813///,12,9,N,N,N,N,N,N,N,N,PORTAGE,PA,CAMBRIA
17517,"DENVER, PA",813///,12,4,7,N,N,N,N,N,N,N,DENVER,PA,LANCASTER
15717,"BLAIRSVILLE, PA",813///,12,8,3,N,N,N,N,N,N,N,BLAIRSVILLE,PA,INDIANA
19081,"SWARTHMORE, PA",813///,12,7,N,N,N,N,N,N,N,N,SWARTHMORE,PA,DELAWARE
18062,"MACUNGIE, PA",813///,12,6,4,N,N,N,N,N,N,N,MACUNGIE,PA,LEHIGH
16335,"MEADVILLE, PA",611///,12,6,N,4,N,N,N,N,N,N,MEADVILLE,PA,CRAWFORD
18702,"WILKES BARRE, PA",611///,12,4,N,4,N,N,N,N,N,N,WILKES BARRE,PA,LUZERNE
17066,"MOUNT UNION, PA",813///,12,10,N,N,N,N,N,N,N,N,MOUNT UNION,PA,HUNTINGDON
18661,"WHITE HAVEN, PA",813///,12,12,N,N,N,N,N,N,N,N,WHITE HAVEN,PA,LUZERNE
17103,"HARRISBURG, PA",813///,12,11,N,N,N,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
17015,"CARLISLE, PA",813///,12,7,3,N,N,N,N,N,N,N,CARLISLE,PA,CUMBERLAND
18938,"NEW HOPE, PA",813///,12,5,3,3,N,N,N,N,N,N,NEW HOPE,PA,BUCKS
16046,"MARS, PA",813///,12,8,N,3,N,N,N,N,N,N,MARS,PA,BUTLER
16933,"MANSFIELD, PA",813///,12,9,N,N,N,N,N,N,N,N,MANSFIELD,PA,TIOGA
18974,"WARMINSTER, PA",611///,12,6,N,3,N,N,N,N,N,N,WARMINSTER,PA,BUCKS
19014,"ASTON, PA",611///,12,5,5,N,N,N,N,N,N,N,ASTON,PA,DELAWARE
17701,"WILLIAMSPORT, PA",611///,12,4,N,N,N,N,N,N,N,N,WILLIAMSPORT,PA,LYCOMING
17340,"LITTLESTOWN, PA",813///,12,5,7,N,N,N,N,N,N,N,LITTLESTOWN,PA,ADAMS
16504,"ERIE, PA",813///,12,8,N,N,N,N,N,N,N,N,ERIE,PA,ERIE
16417,"GIRARD, PA",813///,12,7,3,N,N,N,N,N,N,N,GIRARD,PA,ERIE
18960,"SELLERSVILLE, PA",813///,12,4,6,N,N,N,N,N,N,N,SELLERSVILLE,PA,BUCKS
19023,"DARBY, PA",813///,12,8,N,N,N,N,N,N,N,N,DARBY,PA,DELAWARE
17074,"NEWPORT, PA",813///,12,7,3,N,N,N,N,N,N,N,NEWPORT,PA,PERRY
15089,"WEST NEWTON, PA",813///,12,11,N,N,N,N,N,N,N,N,WEST NEWTON,PA,WESTMORELAND
17961,"ORWIGSBURG, PA",813///,12,10,N,N,N,N,N,N,N,N,ORWIGSBURG,PA,SCHUYLKILL
18109,"ALLENTOWN, PA",611///,12,6,N,N,N,N,3,N,N,N,ALLENTOWN,PA,LEHIGH
19425,"CHESTER SPRINGS, PA",813///,12,9,N,N,N,N,N,N,N,N,CHESTER SPRINGS,PA,CHESTER
19403,"NORRISTOWN, PA",611///,12,6,N,3,N,N,N,N,N,N,NORRISTOWN,PA,MONTGOMERY
17857,"NORTHUMBERLAND, PA",813///,12,7,4,N,N,N,N,N,N,N,NORTHUMBERLAND,PA,NORTHUMBERLAND
19365,"PARKESBURG, PA",813///,12,7,N,3,N,N,N,N,N,N,PARKESBURG,PA,CHESTER
15233,"PITTSBURGH, PA",813///,12,N,5,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19333,"DEVON, PA",813///,12,9,3,N,N,N,N,N,N,N,DEVON,PA,CHESTER
18042,"EASTON, PA",611///,12,7,N,N,N,N,N,N,N,N,EASTON,PA,NORTHAMPTON
15025,"CLAIRTON, PA",813///,12,9,N,N,N,N,N,N,N,N,CLAIRTON,PA,ALLEGHENY
15012,"BELLE VERNON, PA",813///,12,11,N,N,N,N,N,N,N,N,BELLE VERNON,PA,FAYETTE
15208,"PITTSBURGH, PA",611///,12,5,3,4,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15005,"BADEN, PA",813///,12,5,5,N,N,N,N,N,N,N,BADEN,PA,BEAVER
15238,"PITTSBURGH, PA",611///,12,6,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
17724,"CANTON, PA",813///,12,10,N,N,N,N,N,N,N,N,CANTON,PA,BRADFORD
18064,"NAZARETH, PA",611///,12,7,3,N,N,N,N,N,N,N,NAZARETH,PA,NORTHAMPTON
18066,"NEW TRIPOLI, PA",813///,12,9,3,N,N,N,N,N,N,N,NEW TRIPOLI,PA,LEHIGH
19609,"READING, PA",813///,12,6,N,N,N,N,N,N,N,N,READING,PA,BERKS
15010,"BEAVER FALLS, PA",611///,12,7,N,N,N,N,N,N,N,N,BEAVER FALLS,PA,BEAVER
18504,"SCRANTON, PA",813///,13,6,5,N,N,N,N,N,N,N,SCRANTON,PA,LACKAWANNA
19465,"POTTSTOWN, PA",813///,13,5,7,N,N,N,N,N,N,N,POTTSTOWN,PA,CHESTER
15146,"MONROEVILLE, PA",611///,13,4,4,N,3,N,N,N,N,N,MONROEVILLE,PA,ALLEGHENY
18509,"SCRANTON, PA",813///,13,10,N,N,N,N,N,N,N,N,SCRANTON,PA,LACKAWANNA
17313,"DALLASTOWN, PA",813///,13,6,3,N,N,N,N,N,N,N,DALLASTOWN,PA,YORK
19003,"ARDMORE, PA",611///,13,6,3,N,N,N,N,N,N,N,ARDMORE,PA,MONTGOMERY
19002,"AMBLER, PA",611///,13,9,N,N,3,N,N,N,N,N,AMBLER,PA,MONTGOMERY
15143,"SEWICKLEY, PA",611///,13,5,3,N,N,N,N,N,N,N,SEWICKLEY,PA,ALLEGHENY
18976,"WARRINGTON, PA",813///,13,9,N,N,N,N,N,N,N,N,WARRINGTON,PA,BUCKS
16833,"CURWENSVILLE, PA",813///,13,9,4,N,N,N,N,N,N,N,CURWENSVILLE,PA,CLEARFIELD
17101,"HARRISBURG, PA",611///,13,4,N,N,4,N,N,N,N,N,HARRISBURG,PA,DAUPHIN
15122,"WEST MIFFLIN, PA",813///,13,3,3,4,3,N,N,N,N,N,WEST MIFFLIN,PA,ALLEGHENY
18657,"TUNKHANNOCK, PA",813///,13,11,N,N,N,N,N,N,N,N,TUNKHANNOCK,PA,WYOMING
19030,"FAIRLESS HILLS, PA",813///,13,6,4,N,N,N,N,N,N,N,FAIRLESS HILLS,PA,BUCKS
18951,"QUAKERTOWN, PA",611///,13,5,3,N,4,N,N,N,N,N,QUAKERTOWN,PA,BUCKS
15063,"MONONGAHELA, PA",813///,13,8,4,N,N,N,N,N,N,N,MONONGAHELA,PA,WASHINGTON
17055,"MECHANICSBURG, PA",611///,13,7,N,3,N,N,N,N,N,N,MECHANICSBURG,PA,CUMBERLAND
18840,"SAYRE, PA",813///,13,10,3,N,N,N,N,N,N,N,SAYRE,PA,BRADFORD
18101,"ALLENTOWN, PA",813///,13,9,N,N,N,N,N,N,N,N,ALLENTOWN,PA,LEHIGH
17702,"WILLIAMSPORT, PA",813///,13,8,3,N,N,N,N,N,N,N,WILLIAMSPORT,PA,LYCOMING
16507,"ERIE, PA",813///,13,5,4,3,N,N,N,N,N,N,ERIE,PA,ERIE
17350,"NEW OXFORD, PA",813///,13,9,3,N,N,N,N,N,N,N,NEW OXFORD,PA,ADAMS
18252,"TAMAQUA, PA",813///,13,7,5,N,N,N,N,N,N,N,TAMAQUA,PA,SCHUYLKILL
19145,"PHILADELPHIA, PA",813///,13,9,N,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19138,"PHILADELPHIA, PA",813///,13,7,3,N,N,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
15241,"PITTSBURGH, PA",611///,13,6,N,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19312,"BERWYN, PA",611///,13,6,4,N,N,N,N,N,N,N,BERWYN,PA,CHESTER
15234,"PITTSBURGH, PA",813///,13,9,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
19114,"PHILADELPHIA, PA",813///,13,5,N,3,N,3,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
19106,"PHILADELPHIA, PA",611///,13,5,N,3,3,N,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
17842,"MIDDLEBURG, PA",813///,13,10,N,N,N,N,N,N,N,N,MIDDLEBURG,PA,SNYDER
19072,"NARBERTH, PA",611///,13,8,3,N,N,N,N,N,N,N,NARBERTH,PA,MONTGOMERY
18055,"HELLERTOWN, PA",813///,13,8,N,N,N,N,N,N,N,N,HELLERTOWN,PA,NORTHAMPTON
19064,"SPRINGFIELD, PA",611///,13,5,N,N,4,N,N,N,N,N,SPRINGFIELD,PA,DELAWARE
19425,"CHESTER SPRINGS, PA",611///,13,9,N,N,N,N,N,N,N,N,CHESTER SPRINGS,PA,CHESTER
15219,"PITTSBURGH, PA",611///,13,5,N,N,3,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15714,"NORTHERN CAMBRIA, PA",813///,13,8,4,N,N,N,N,N,N,N,NORTHERN CAMBRIA,PA,CAMBRIA
19438,"HARLEYSVILLE, PA",813///,13,7,3,N,N,N,N,N,N,N,HARLEYSVILLE,PA,MONTGOMERY
18444,"MOSCOW, PA",813///,13,7,6,N,N,N,N,N,N,N,MOSCOW,PA,LACKAWANNA
16412,"EDINBORO, PA",813///,13,7,4,N,N,N,N,N,N,N,EDINBORO,PA,ERIE
16415,"FAIRVIEW, PA",813///,13,8,3,N,N,N,N,N,N,N,FAIRVIEW,PA,ERIE
19034,"FORT WASHINGTON, PA",611///,13,N,N,4,N,N,N,N,N,N,FORT WASHINGTON,PA,MONTGOMERY
17403,"YORK, PA",611///,13,3,3,4,N,N,N,N,N,N,YORK,PA,YORK
18106,"ALLENTOWN, PA",813///,13,3,5,N,3,N,N,N,N,N,ALLENTOWN,PA,LEHIGH
15207,"PITTSBURGH, PA",813///,14,8,3,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
18801,"MONTROSE, PA",813///,14,8,3,N,N,N,N,N,N,N,MONTROSE,PA,SUSQUEHANNA
19140,"PHILADELPHIA, PA",611///,14,N,N,N,5,4,N,N,N,N,PHILADELPHIA,PA,PHILADELPHIA
16509,"ERIE, PA",813///,14,6,4,3,N,N,N,N,N,N,ERIE,PA,ERIE
15537,"EVERETT, PA",813///,14,7,5,N,N,N,N,N,N,N,EVERETT,PA,BEDFORD
19301,"PAOLI, PA",611///,14,6,5,N,N,3,N,N,N,N,PAOLI,PA,CHESTER
19006,"HUNTINGDON VALLEY, PA",611///,14,7,5,N,N,N,N,N,N,N,HUNTINGDON VALLEY,PA,MONTGOMERY
